SkillID;SkillName;SkillLevel;SkillDmgToArmor;SkillDmgToShield;Cost;Acc;StunChance;KnockoutChance;ChillChance;FlameChance;UpliftChance;SelfShieldDrain;SkillType;SkillDescription;SkillTarget
339;Przeci¹¿enie (na³adowane);6BAA;100;500;99;5;50;0;0;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku elektrycznego. £adunek elektryczny jest wyj¹tkowo efektywny przeciwko tarczom, syntetykom oraz urz¹dzeniom mechanicznym, powoduj¹c gwa³towne prze³adowanie ich systemów. U pozosta³ych celów mo¿e wywo³aæ mimowolne skurcze miêœni, problemy z wykonywaniem precyzyjnych czynnoœci, a w powa¿nych przypadkach - zatrzymanie akcji serca.;target
340;Przeci¹¿enie (na³adowane);6ABA;100;500;99;5;50;0;0;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku elektrycznego. £adunek elektryczny jest wyj¹tkowo efektywny przeciwko tarczom, syntetykom oraz urz¹dzeniom mechanicznym, powoduj¹c gwa³towne prze³adowanie ich systemów. U pozosta³ych celów mo¿e wywo³aæ mimowolne skurcze miêœni, problemy z wykonywaniem precyzyjnych czynnoœci, a w powa¿nych przypadkach - zatrzymanie akcji serca.;target
341;Kriowybuch;1;100;0;5;0;0;0;30;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku super-ch³odz¹cych cz¹steczek subatomowych, zdolnych do natychmiastowego sch³odzenia lub zamro¿enia celu. £adunek kriogeniczny jest wyj¹tkowo efektywny przeciwko celom opancerzonym i urz¹dzeniom, powoduj¹c gwa³towne och³odzenie systemów oraz zmniejszenie ich wydajnoœci.;target
342;Kriowybuch;2;100;0;5;5;0;0;30;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku super-ch³odz¹cych cz¹steczek subatomowych, zdolnych do natychmiastowego sch³odzenia lub zamro¿enia celu. £adunek kriogeniczny jest wyj¹tkowo efektywny przeciwko celom opancerzonym i urz¹dzeniom, powoduj¹c gwa³towne och³odzenie systemów oraz zmniejszenie ich wydajnoœci.;target
343;Kriowybuch;3;100;0;5;5;0;0;30;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku super-ch³odz¹cych cz¹steczek subatomowych, zdolnych do natychmiastowego sch³odzenia lub zamro¿enia celu. £adunek kriogeniczny jest wyj¹tkowo efektywny przeciwko celom opancerzonym i urz¹dzeniom, powoduj¹c gwa³towne och³odzenie systemów oraz zmniejszenie ich wydajnoœci.;target
344;Kriowybuch;4A;100;0;4;5;0;0;30;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku super-ch³odz¹cych cz¹steczek subatomowych, zdolnych do natychmiastowego sch³odzenia lub zamro¿enia celu. £adunek kriogeniczny jest wyj¹tkowo efektywny przeciwko celom opancerzonym i urz¹dzeniom, powoduj¹c gwa³towne och³odzenie systemów oraz zmniejszenie ich wydajnoœci.;target
345;Kriowybuch;4B;100;0;5;5;0;0;30;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku super-ch³odz¹cych cz¹steczek subatomowych, zdolnych do natychmiastowego sch³odzenia lub zamro¿enia celu. £adunek kriogeniczny jest wyj¹tkowo efektywny przeciwko celom opancerzonym i urz¹dzeniom, powoduj¹c gwa³towne och³odzenie systemów oraz zmniejszenie ich wydajnoœci.;target
346;Kriowybuch;5AA;100;0;4;5;0;0;30;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku super-ch³odz¹cych cz¹steczek subatomowych, zdolnych do natychmiastowego sch³odzenia lub zamro¿enia celu. £adunek kriogeniczny jest wyj¹tkowo efektywny przeciwko celom opancerzonym i urz¹dzeniom, powoduj¹c gwa³towne och³odzenie systemów oraz zmniejszenie ich wydajnoœci.;target
347;Kriowybuch;5AB;100;0;4;5;0;0;30;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku super-ch³odz¹cych cz¹steczek subatomowych, zdolnych do natychmiastowego sch³odzenia lub zamro¿enia celu. £adunek kriogeniczny jest wyj¹tkowo efektywny przeciwko celom opancerzonym i urz¹dzeniom, powoduj¹c gwa³towne och³odzenie systemów oraz zmniejszenie ich wydajnoœci.;target
348;Kriowybuch;5BA;100;0;5;5;0;0;30;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku super-ch³odz¹cych cz¹steczek subatomowych, zdolnych do natychmiastowego sch³odzenia lub zamro¿enia celu. £adunek kriogeniczny jest wyj¹tkowo efektywny przeciwko celom opancerzonym i urz¹dzeniom, powoduj¹c gwa³towne och³odzenie systemów oraz zmniejszenie ich wydajnoœci.;target
349;Kriowybuch;5BB;100;0;5;5;0;0;30;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku super-ch³odz¹cych cz¹steczek subatomowych, zdolnych do natychmiastowego sch³odzenia lub zamro¿enia celu. £adunek kriogeniczny jest wyj¹tkowo efektywny przeciwko celom opancerzonym i urz¹dzeniom, powoduj¹c gwa³towne och³odzenie systemów oraz zmniejszenie ich wydajnoœci.;target
350;Kriowybuch;6AAA;100;0;4;5;0;0;30;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku super-ch³odz¹cych cz¹steczek subatomowych, zdolnych do natychmiastowego sch³odzenia lub zamro¿enia celu. £adunek kriogeniczny jest wyj¹tkowo efektywny przeciwko celom opancerzonym i urz¹dzeniom, powoduj¹c gwa³towne och³odzenie systemów oraz zmniejszenie ich wydajnoœci.;target
351;Kriowybuch;6AAB;200;0;4;5;0;0;30;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku super-ch³odz¹cych cz¹steczek subatomowych, zdolnych do natychmiastowego sch³odzenia lub zamro¿enia celu. £adunek kriogeniczny jest wyj¹tkowo efektywny przeciwko celom opancerzonym i urz¹dzeniom, powoduj¹c gwa³towne och³odzenie systemów oraz zmniejszenie ich wydajnoœci.;target
352;Kriowybuch;6ABB;200;0;4;5;0;0;30;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku super-ch³odz¹cych cz¹steczek subatomowych, zdolnych do natychmiastowego sch³odzenia lub zamro¿enia celu. £adunek kriogeniczny jest wyj¹tkowo efektywny przeciwko celom opancerzonym i urz¹dzeniom, powoduj¹c gwa³towne och³odzenie systemów oraz zmniejszenie ich wydajnoœci.;target
353;Kriowybuch;6BBB;200;0;5;5;0;0;30;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku super-ch³odz¹cych cz¹steczek subatomowych, zdolnych do natychmiastowego sch³odzenia lub zamro¿enia celu. £adunek kriogeniczny jest wyj¹tkowo efektywny przeciwko celom opancerzonym i urz¹dzeniom, powoduj¹c gwa³towne och³odzenie systemów oraz zmniejszenie ich wydajnoœci.;target
354;Kriowybuch;6BBA;100;0;5;5;0;0;30;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku super-ch³odz¹cych cz¹steczek subatomowych, zdolnych do natychmiastowego sch³odzenia lub zamro¿enia celu. £adunek kriogeniczny jest wyj¹tkowo efektywny przeciwko celom opancerzonym i urz¹dzeniom, powoduj¹c gwa³towne och³odzenie systemów oraz zmniejszenie ich wydajnoœci.;target
355;Kriowybuch;6BAA;100;0;5;5;0;0;30;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku super-ch³odz¹cych cz¹steczek subatomowych, zdolnych do natychmiastowego sch³odzenia lub zamro¿enia celu. £adunek kriogeniczny jest wyj¹tkowo efektywny przeciwko celom opancerzonym i urz¹dzeniom, powoduj¹c gwa³towne och³odzenie systemów oraz zmniejszenie ich wydajnoœci.;target
356;Kriowybuch;6ABA;100;0;4;5;0;0;30;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku super-ch³odz¹cych cz¹steczek subatomowych, zdolnych do natychmiastowego sch³odzenia lub zamro¿enia celu. £adunek kriogeniczny jest wyj¹tkowo efektywny przeciwko celom opancerzonym i urz¹dzeniom, powoduj¹c gwa³towne och³odzenie systemów oraz zmniejszenie ich wydajnoœci.;target
357;Kriowybuch;6BAB;200;0;5;5;0;0;30;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku super-ch³odz¹cych cz¹steczek subatomowych, zdolnych do natychmiastowego sch³odzenia lub zamro¿enia celu. £adunek kriogeniczny jest wyj¹tkowo efektywny przeciwko celom opancerzonym i urz¹dzeniom, powoduj¹c gwa³towne och³odzenie systemów oraz zmniejszenie ich wydajnoœci.;target
358;Skupienie biotyczne (detonacja);5BB;50;50;10;5;0;0;0;0;0;0;Biotyczne;Skupienie biotyczne pozwala u¿ytkownikowi na wzmocnienie struktury miêœni za pomoc¹ biotyki, czego efektem jest zmniejszenie otrzymywanych przez niego obra¿eñ, oraz zwiêkszenie tych zadawanych w walce wrêcz. Dodatkowo, na czas trwania zdolnoœci postaæ jest w stanie poruszaæ siê szybciej ni¿ przeciwnicy, co czyni j¹ trudniejsz¹ do trafienia w walce.;self
359;Skupienie biotyczne (detonacja);6ABB;50;50;10;5;0;0;0;0;0;0;Biotyczne;Skupienie biotyczne pozwala u¿ytkownikowi na wzmocnienie struktury miêœni za pomoc¹ biotyki, czego efektem jest zmniejszenie otrzymywanych przez niego obra¿eñ, oraz zwiêkszenie tych zadawanych w walce wrêcz. Dodatkowo, na czas trwania zdolnoœci postaæ jest w stanie poruszaæ siê szybciej ni¿ przeciwnicy, co czyni j¹ trudniejsz¹ do trafienia w walce.;self
360;Skupienie biotyczne (detonacja);6BBB;50;50;10;5;0;0;0;0;0;0;Biotyczne;Skupienie biotyczne pozwala u¿ytkownikowi na wzmocnienie struktury miêœni za pomoc¹ biotyki, czego efektem jest zmniejszenie otrzymywanych przez niego obra¿eñ, oraz zwiêkszenie tych zadawanych w walce wrêcz. Dodatkowo, na czas trwania zdolnoœci postaæ jest w stanie poruszaæ siê szybciej ni¿ przeciwnicy, co czyni j¹ trudniejsz¹ do trafienia w walce.;self
361;Skupienie biotyczne (detonacja);6BBA;50;50;10;5;0;0;0;0;0;0;Biotyczne;Skupienie biotyczne pozwala u¿ytkownikowi na wzmocnienie struktury miêœni za pomoc¹ biotyki, czego efektem jest zmniejszenie otrzymywanych przez niego obra¿eñ, oraz zwiêkszenie tych zadawanych w walce wrêcz. Dodatkowo, na czas trwania zdolnoœci postaæ jest w stanie poruszaæ siê szybciej ni¿ przeciwnicy, co czyni j¹ trudniejsz¹ do trafienia w walce.;self
